Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Costa Rica,CRI,Urban population growth (annual %),SP.URB.GROW,2.77536277074606,2.64682885247574,2.5228681797973,2.40434101313406,2.29242925608703,2.18697768486254,2.08338107981079,1.98274148495537,1.88129554144115,..
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.868,73.946,74.97,75.941,76.862,77.735,78.56,79.34,80.076,..
Cote d'Ivoire,CIV,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.07790760695934,6.11988008022308,5.13896681368351,5.15732504427433,4.42198179662228,4.536222666502,4.45303432643414,..,..,..
Cote d'Ivoire,CIV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,74.6667175292969,76.5480194091797,73.1418228149414,80.8378601074219,63.3988952636719,67.5706939697266,69.7492446899414,..,..,..
Cote d'Ivoire,CIV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,902343.217704604,974912.839935308,1035608.05575369,1098812.41297399,1166192.3376602,1218615.18381155,1275388.9012606,1327708.24074406,1382977.26137696,..
Cote d'Ivoire,CIV,GDP (constant LCU),NY.GDP.MKTP.KN,18975064216700,21006630245700,22873998109500,24885555205500,27086150000000,29030721000000,31167276737500,33284621932400,35565395593200,..
Cote d'Ivoire,CIV,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,41.5,..,..,..,..,..
Cote d'Ivoire,CIV,GNI (constant LCU),NY.GNP.MKTP.KN,18267548733261.8,20333201164189.5,21897331509802.2,24244846301529.3,26490650000000,28368068819856.4,30224625530895.8,32191114739790.6,..,..
Cote d'Ivoire,CIV,GNI per capita (constant LCU),NY.GNP.PCAP.KN,868697.914025496,943659.152377074,991389.996733545,1070522.15017003,1140553.12584616,1190799.20196567,1236814.88990925,1284088.74240969,..,..
Cote d'Ivoire,CIV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,31.9,..,..,..,..,..
Cote d'Ivoire,CIV,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.4619,..,0.5719,0.6256,0.4689,0.5093,0.5558,0.6048,..,..
Cote d'Ivoire,CIV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,40.4648538305392,40.2330758534607,39.9863747080145,39.7345893688908,39.4731892398546,39.2054772663622,38.9318253649397,38.6552483035222,38.3895301626331,..
Cote d'Ivoire,CIV,Population density (people per sq. km of land area),EN.POP.DNST,66.1278459119497,67.7584528301887,69.4575628930818,71.2191289308176,73.0381855345912,74.9141949685535,76.8473867924528,78.8340534591195,..,..
Cote d'Ivoire,CIV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.3223722582353,19.3810765469722,19.4305785103388,19.4755110268896,19.5171234414599,19.5560841640461,19.5928309924403,19.6287488538239,19.6704113896486,..
Cote d'Ivoire,CIV,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,4063235,4176077,4291730,4410752,4533075,4658790,4787992,4920776,5058550,..
Cote d'Ivoire,CIV,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,56,..,59.2000007629395,..,60.0999984741211,..,..
Cote d'Ivoire,CIV,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,15.3,..,..,..,..,..
Cote d'Ivoire,CIV,Rural population (% of total population),SP.RUR.TOTL.ZS,52.249,51.828,51.407,50.986,50.556,50.119,49.674,49.221,48.761,..
Cote d'Ivoire,CIV,Scientific and technical journal articles,IP.JRN.ARTC.SC,182.65,187.37,164.72,180.4,191.85,170.87,197.66,248.14,..,..
Cote d'Ivoire,CIV,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.58298196954982,1.62691128959124,1.66105401255461,1.68222252497644,1.67514767668071,1.66795277093859,1.65595271336413,1.63623051396933,1.61038288280312,..
Cote d'Ivoire,CIV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,0.0956,..,..,..,..
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.22289991378784,4.25449991226196,..,..,2.59920001029968,3.27250003814697,..,..,..
Cote d'Ivoire,CIV,Urban population,SP.URB.TOTL,10041393,10379711,10732981,11100535,11483934,11883008,12298401,12729904,13176900,..
Cote d'Ivoire,CIV,Urban population growth (annual %),SP.URB.GROW,3.27108030446278,3.31371856869899,3.34683019102155,3.36719680984821,3.3955709760875,3.41604654224623,3.43597733893111,3.44846173720778,3.45114252538016,..
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.751,48.172,48.593,49.014,49.444,49.881,50.326,50.779,51.239,..
Croatia,HRV,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.78569057583809,7.78825879096985,6.52199685573578,6.69512525200844,6.78795650601387,6.8262591958046,6.78913369774818,..,..,..
Croatia,HRV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1132.49890136719,1029.97119140625,889.944519042969,909.371643066406,795.520812988281,840.905029296875,902.1396484375,..,..,..
Croatia,HRV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,79761.7729386056,78215.6915031969,78003.5853183821,78240.5767851889,80810.6567602467,84211.933405664,87904.5399343586,91083.4882846528,94226.6748617087,..
Croatia,HRV,GDP (constant LCU),NY.GDP.MKTP.KN,341430000000,333790000000,331959000000,331614000000,339696000000,351530000000,362565000000,372335000000,383267000000,..
Croatia,HRV,Gini index (World Bank estimate),SI.POV.GINI,32.3,32.5,32,32.1,31.1,30.9,30.4,..,..,..
Croatia,HRV,GNI (constant LCU),NY.GNP.MKTP.KN,330264909272.93,322490156675.759,325281817124.749,324688724839.633,337571415100,340949873686.846,357188183776.218,366791990319.761,377323596226.023,..
Croatia,HRV,GNI per capita (constant LCU),NY.GNP.PCAP.KN,77153.4859356724,75567.8438759962,76434.5837124726,76606.6363516027,80305.2369109935,81677.37620569,86600.9211171447,89727.514075213,92765.4815552606,..
Croatia,HRV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.7,5.9,5.9,5.89,5.6,..,..,..,..,..
Croatia,HRV,Income share held by highest 10%,SI.DST.10TH.10,23.7,23.9,23.7,24,23.2,23.2,22.8,..,..,..
Croatia,HRV,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.9087,6.0216,6.1762,6.1417,6.192,8.1224,..,..,..,..
Croatia,HRV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,29.0556330195268,29.0329376114248,28.9944125594662,28.9847753428564,29.0888417620759,29.148831705641,29.3482762633661,29.4508278691905,29.4303870863001,..
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,76.4943173695497,76.2608649035025,76.0487669764117,75.7396175839886,75.1180128663331,74.5952287348106,73.7049857040743,73.0493745532523,..,..
Croatia,HRV,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,14.4,14.5,13.7,13.7,13.9,14.1,13.2,..,..,..
Croatia,HRV,Rural population (% of total population),SP.RUR.TOTL.ZS,44.678,44.494,44.294,44.077,43.845,43.597,43.333,43.053,42.758,..
Croatia,HRV,Scientific and technical journal articles,IP.JRN.ARTC.SC,4431.51,4294.02,4164.84,4014.91,4050.72,3966.92,4227.47,4276.9,..,..
Croatia,HRV,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.718356315936943,-0.718340098600139,-0.729001579910278,-0.898446561830242,-1.35186532914691,-1.26560503328934,-1.80800195701092,-1.54174402567093,-1.18642616132771,..
Croatia,HRV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.75041,0.75029,0.81016,0.78252,0.84027,0.8627,0.8645,0.97489,..,..
Croatia,HRV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.6780004501343,15.9345998764038,17.2511005401611,17.2896995544434,16.175199508667,13.1034002304077,11.2081003189087,8.43220043182373,6.61660003662109,..
Croatia,HRV,Urban population,SP.URB.TOTL,2368126,2368751,2370674,2370234,2360534,2354458,2337248,2327904,2328318,..
Croatia,HRV,Urban population growth (annual %),SP.URB.GROW,-0.042936131160119,0.0263886946453169,0.0811490889940271,-0.0185618451682002,-0.410081982186149,-0.257731226832978,-0.733638347773647,-0.400587697691305,0.0177826573170661,..
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.322,55.506,55.706,55.923,56.155,56.403,56.667,56.947,57.242,..
Cuba,CUB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.3129861652851,9.29940938949585,10.430995374918,12.1412344276905,12.8140136599541,12.2177511453629,11.7113269865513,..,..,..
Cuba,CUB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,692.562683105469,597.574584960938,705.151306152344,856.016906738281,974.969543457031,972.758544921875,987.627014160156,..,..,..
Cuba,CUB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4342.12271073192,4464.91507893551,4577.17642554278,4615.23412867645,4812.45509295058,4832.77223006854,4918.39898885809,5029.48544108389,..,..
Cuba,CUB,GDP (constant LCU),NY.GDP.MKTP.KN,48791000000,50262000000,51643000000,52184000000,54500000000,54780000000,55771000000,57025000000,..,..
Cuba,CUB,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,GNI (constant LCU),NY.GNP.MKTP.KN,48080152359.5506,49605145091.5381,51052179983.009,51520154088.8292,53818111643.1006,54006945549.8442,..,..,..,..
Cuba,CUB,GNI per capita (constant LCU),NY.GNP.PCAP.KN,4278.86129605573,4406.56480665299,4524.8113914915,4556.52256372517,4752.24303614353,4764.57222862561,..,..,..,..
Cuba,CUB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.1,5.3,5.1,5.2,..,..,..,..,..,..
Cuba,CUB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,8.1843,7.8318,8.0274,..,7.8581,7.7286,7.5614,..,..
Cuba,CUB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,24.7837661260095,24.6239550450261,24.4689106991956,24.3879074834666,24.3870333419688,24.4028536831979,24.427753249912,24.4599356510304,24.4694583617257,..
Cuba,CUB,Population density (people per sq. km of land area),EN.POP.DNST,105.150241012994,105.751116374129,108.25868355402,108.699307825418,108.871188233032,108.970476831379,109.010373005191,108.999596231494,..,..
Cuba,CUB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.0064227213222,18.9065195382008,18.7987293844038,18.7447896868656,18.7526540248328,18.7731145770191,18.803750756553,18.843199826991,18.8681537705576,..
Cuba,CUB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,2135689,2128326,2121008,2119455,2123697,2127953,2132206,2136468,2138419,..
Cuba,CUB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,6.59999990463257,..,6.59999990463257,..,..
Cuba,CUB,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Rural population (% of total population),SP.RUR.TOTL.ZS,23.311,23.219,23.173,23.139,23.104,23.07,23.023,22.963,22.891,..
Cuba,CUB,Scientific and technical journal articles,IP.JRN.ARTC.SC,1515.26,1521.79,1577.61,1467.78,1324.8,1125.62,1117.6,968.74,..,..
Cuba,CUB,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.297375966803639,-0.213790356762083,0.0290341221828559,0.0672548592514392,0.00661216282749539,-0.0560834821324025,-0.167328569398147,-0.270836715255673,-0.355103611461465,..
Cuba,CUB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.27192,0.40716,0.47467,0.41596,0.42854,0.34223,0.43066,..,..,..
Cuba,CUB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.1800000667572,3.46000003814697,3.28999996185303,2.70000004768372,2.40000009536743,2,1.70000004768372,1.70000004768372,..,..
Cuba,CUB,Urban population,SP.URB.TOTL,8617290,8643315,8668175,8690598,8708304,8720099,8728621,8734561,8739135,..
Cuba,CUB,Urban population growth (annual %),SP.URB.GROW,0.216531960496153,0.301553968953938,0.287208288701742,0.25834789672754,0.203530155088965,0.135353787731068,0.0976805253062112,0.068028841812254,0.0523529779214704,..
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.689,76.781,76.827,76.861,76.896,76.93,76.977,77.037,77.109,..
Curacao,CUW,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP per capita (constant LCU),NY.GDP.PCAP.KN,27059.1317434745,26798.2102466993,26285.712706895,25638.5070778467,25372.9218888467,24857.6285198918,24347.241454659,23875.7459324155,..,..
Curacao,CUW,GDP (constant LCU),NY.GDP.MKTP.KN,4081355900,4075686200,4043320900,3997274000,4008414200,3968868400,3899819400,3815344200,..,..
Curacao,CUW,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GNI (constant LCU),NY.GNP.MKTP.KN,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GNI per capita (constant LCU),NY.GNP.PCAP.KN,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Population density (people per sq. km of land area),EN.POP.DNST,339.709459459459,342.540540540541,346.445945945946,351.146396396396,355.810810810811,359.603603603604,360.754504504505,..,..,..
Curacao,CUW,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Rural population (% of total population),SP.RUR.TOTL.ZS,10.225,10.346,10.456,10.557,10.648,10.728,10.797,10.855,10.902,..
Curacao,CUW,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.69451801379944,2.00924691056013,2.19374585186575,2.30474510269033,2.18151134783145,1.80853799756023,0.958668702239061,0.300231172402558,-0.990709415385093,..
Curacao,CUW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.77999973297119,..,13.0299997329712,12.6099996566772,11.710000038147,..,..,13.4300003051758,..,..
Curacao,CUW,Urban population,SP.URB.TOTL,135409,136353,137738,139450,141158,142535,142881,142454,140363,..
Curacao,CUW,Urban population growth (annual %),SP.URB.GROW,1.27686610304306,0.694728326126186,1.01062186510087,1.23527841727163,1.21737163135625,0.970775319854354,0.242453239827214,-0.299297540611532,-1.47872164804435,..
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.775,89.654,89.544,89.443,89.352,89.272,89.203,89.145,89.098,..
Cyprus,CYP,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.5914548933506,6.68914839625359,6.9012813270092,6.77953436970711,6.80903270840645,6.78870975971222,6.68456926941872,..,..,..
Cyprus,CYP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2153.42724609375,1943.19396972656,1919.60546875,1846.17736816406,1582.10888671875,1636.82104492188,1731.69445800781,..,..,..
Cyprus,CYP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,22903.1944537485,21779.3748444635,20399.521311833,20240.8938843689,21043.4287642273,22360.3464696011,23119.4784524833,23765.6711889186,24207.7687013265,..
Cyprus,CYP,GDP (constant LCU),NY.GDP.MKTP.KN,19487893000,18816182000,17583143000,17255443000,17837757000,19041199000,19871631000,20677750000,21345660000,..
Cyprus,CYP,Gini index (World Bank estimate),SI.POV.GINI,32.6,34.3,37,35.6,34,32.9,31.4,..,..,..
Cyprus,CYP,GNI (constant LCU),NY.GNP.MKTP.KN,19998630355.9332,18686275675.6741,17376380431.0856,16796556949.0472,17720974438.9551,18277933818.8017,19260806487.9906,19946153451.6182,20618030017.1409,..
Cyprus,CYP,GNI per capita (constant LCU),NY.GNP.PCAP.KN,23503.4397946754,21629.01073063,20159.6405674713,19702.613652308,20905.6588919137,21464.0334853307,22408.8199190368,22924.8213376635,23382.5752744096,..
Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.5,3.5,3.4,..,..,..,..,..,..,..
Cyprus,CYP,Income share held by highest 10%,SI.DST.10TH.10,26.7,28,30.9,28.8,27.5,26.8,25.5,..,..,..
Cyprus,CYP,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.6878,3.6176,3.8648,3.913,4.0345,5.2512,..,..,..,..
Cyprus,CYP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,121.735173160173,122.840476190476,123.795021645022,124.706168831169,125.647727272727,126.643614718615,127.670995670996,128.708333333333,..,..
Cyprus,CYP,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..
